NomeCat,CodProd,NomeProd,IDProduto,Usuario,Data,Obs e campos antes das alterações
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"juliana",13/03/2013 15:10:00,"Obs=F: City Bijoux
Q: 18
Luciana contou, Aleksia colocou código e Juliana cadastrou.
Foto: Renata
Novo"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",21/03/2013 13:40:00,"Obs=Pedido 43350 cancelado
Estoque=0
DataProdAlteracao=18/03/2013 07:37:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",21/03/2013 13:40:00,"Obs=Pedido 43349 cancelado
Estoque=3
DataProdAlteracao=21/03/2013 13:40:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"jenifer",21/03/2013 13:41:00,"Obs=
Disponivel=False
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",21/03/2013 13:44:00,"Obs=Pedido 43161 cancelado
Estoque=8
DataProdAlteracao=21/03/2013 13:41:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",26/03/2013 09:01:00,"Obs=Pedido 43397 cancelado
Estoque=0
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",26/03/2013 09:01:00,"Obs=Pedido 43374 cancelado
Estoque=1
DataProdAlteracao=26/03/2013 09:01:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",26/03/2013 09:06:00,"Obs=Pedido 43427 cancelado
Estoque=2
DataProdAlteracao=26/03/2013 09:01:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"juliana",26/03/2013 09:32:00,"Obs=
Disponivel=False
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"jenifer",27/03/2013 16:28:00,"Obs=QAn: 0
QAc: 14
Luciana contou, colocou código e Jenifer alterou.
Estoque=0
Disponivel=False
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",28/03/2013 09:37:00,"Obs=Pedido 43994 cancelado
Estoque=14
DataProdAlteracao=27/03/2013 16:28:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",28/03/2013 09:37:00,"Obs=Pedido 43991 cancelado
Estoque=15
DataProdAlteracao=28/03/2013 09:37:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",28/03/2013 09:37:00,"Obs=Pedido 43969 cancelado
Estoque=16
DataProdAlteracao=28/03/2013 09:37:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",28/03/2013 09:41:00,"Obs=Pedido 43793 cancelado
Estoque=17
DataProdAlteracao=28/03/2013 09:37:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",05/04/2013 15:14:00,"Obs=Pedido 44606 cancelado
Estoque=0
DataProdAlteracao=01/04/2013 10:05:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",05/04/2013 15:14:00,"Obs=Pedido 44601 cancelado
Estoque=1
DataProdAlteracao=05/04/2013 15:14:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",05/04/2013 15:17:00,"Obs=Pedido 44612 cancelado
Estoque=2
DataProdAlteracao=05/04/2013 15:14:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"juliana",06/04/2013 11:02:00,"Obs=
Disponivel=False
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"jenifer",30/04/2013 15:47:00,"Obs=QAn: 0
QAc: 23
Juliana contou, colocou código e Jenifer alterou.
Estoque=0
Disponivel=False
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",02/05/2013 09:20:00,"Obs=Pedido 48288 cancelado
Estoque=20
DataProdAlteracao=30/04/2013 15:47:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",10/05/2013 10:26:00,"Obs=Pedido 48258 cancelado
Estoque=17
DataProdAlteracao=02/05/2013 09:20:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",17/05/2013 11:22:00,"Obs=Pedido 49314 cancelado
Estoque=17
DataProdAlteracao=10/05/2013 10:26:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"jenifer",27/05/2013 14:47:00,"Obs=QAn: 0
QAc: 88
Dona Marlise contou, colocou código e Jenifer alterou.
Estoque=0
Disponivel=False
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",31/05/2013 13:51:00,"Obs=Pedido 50436 cancelado
Estoque=88
DataProdAlteracao=27/05/2013 14:47:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",31/05/2013 13:53:00,"Obs=Pedido 50632 cancelado
Estoque=89
DataProdAlteracao=31/05/2013 13:51:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",31/05/2013 13:53:00,"Obs=Pedido 50693 cancelado
Estoque=92
DataProdAlteracao=31/05/2013 13:53:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",31/05/2013 13:54:00,"Obs=Pedido 50665 cancelado
Estoque=93
DataProdAlteracao=31/05/2013 13:53:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",31/05/2013 13:54:00,"Obs=Pedido 50775 cancelado
Estoque=94
DataProdAlteracao=31/05/2013 13:54:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",31/05/2013 14:47:00,"Obs=Pedido 50771 cancelado
Estoque=96
DataProdAlteracao=31/05/2013 13:54:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",13/06/2013 16:33:00,"Obs=Pedido 52861 cancelado
Estoque=93
DataProdAlteracao=31/05/2013 14:47:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",21/06/2013 16:47:00,"Obs=Pedido 52521 cancelado
Estoque=91
DataProdAlteracao=13/06/2013 16:33:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",28/06/2013 12:34:00,"Obs=Pedido 53215 cancelado
Estoque=92
DataProdAlteracao=21/06/2013 16:47:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",28/06/2013 12:42:00,"Obs=Pedido 53804 cancelado
Estoque=93
DataProdAlteracao=28/06/2013 12:34:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",28/06/2013 12:42:00,"Obs=Pedido 53776 cancelado
Estoque=94
DataProdAlteracao=28/06/2013 12:42:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",12/07/2013 11:58:00,"Obs=Pedido 54960 cancelado
Estoque=72
DataProdAlteracao=28/06/2013 12:42:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",12/07/2013 11:58:00,"Obs=Pedido 55081 cancelado
Estoque=73
DataProdAlteracao=12/07/2013 11:58:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"ines",12/07/2013 12:23:00,"Obs=Pedido 55597 cancelado
Estoque=74
DataProdAlteracao=12/07/2013 11:58:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",19/07/2013 09:44:00,"Obs=Pedido 55463 cancelado
Estoque=71
DataProdAlteracao=12/07/2013 12:23:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",19/07/2013 09:45:00,"Obs=Pedido 55740 cancelado
Estoque=72
DataProdAlteracao=19/07/2013 09:44:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",19/07/2013 09:45:00,"Obs=Pedido 55697 cancelado
Estoque=74
DataProdAlteracao=19/07/2013 09:45:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",19/07/2013 09:45:00,"Obs=Pedido 55696 cancelado
Estoque=75
DataProdAlteracao=19/07/2013 09:45:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",19/07/2013 09:45:00,"Obs=Pedido 55642 cancelado
Estoque=76
DataProdAlteracao=19/07/2013 09:45:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",19/07/2013 09:48:00,"Obs=Pedido 55461 cancelado
Estoque=77
DataProdAlteracao=19/07/2013 09:45:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",19/07/2013 09:48:00,"Obs=Pedido 55435 cancelado
Estoque=78
DataProdAlteracao=19/07/2013 09:48:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",19/07/2013 09:49:00,"Obs=Pedido 55638 cancelado
Estoque=79
DataProdAlteracao=19/07/2013 09:48:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",19/07/2013 09:50:00,"Obs=Pedido 55693 cancelado
Estoque=80
DataProdAlteracao=19/07/2013 09:49:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",26/07/2013 16:46:00,"Obs=Pedido 56007 cancelado
Estoque=70
DataProdAlteracao=19/07/2013 09:50:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",26/07/2013 16:49:00,"Obs=Pedido 56347 cancelado
Estoque=71
DataProdAlteracao=26/07/2013 16:46:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",02/08/2013 09:47:00,"Obs=Pedido 56397 cancelado
Estoque=71
DataProdAlteracao=26/07/2013 16:49:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",02/08/2013 09:50:00,"Obs=Pedido 56701 cancelado
Estoque=72
DataProdAlteracao=02/08/2013 09:47:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"jessica",08/08/2013 07:50:00,"Obs=
Estoque=74
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"renata",08/08/2013 09:32:00,"Obs=
OrdemProd=0
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"ines",23/08/2013 13:53:00,"Obs=Pedido 59015 cancelado
Estoque=10
DataProdAlteracao=08/08/2013 09:32:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"ines",23/08/2013 13:56:00,"Obs=Pedido 59018 cancelado
Estoque=10
DataProdAlteracao=23/08/2013 13:53:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",24/08/2013 08:49:00,"Obs=Pedido 58196 cancelado
Estoque=15
DataProdAlteracao=23/08/2013 13:56:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",24/08/2013 08:54:00,"Obs=Pedido 58434 cancelado
Estoque=16
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",24/08/2013 08:55:00,"Obs=Pedido 58492 cancelado
Estoque=66
DataProdAlteracao=24/08/2013 08:54:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",24/08/2013 08:56:00,"Obs=Pedido 58120 cancelado
Estoque=67
DataProdAlteracao=24/08/2013 08:55:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",24/08/2013 08:57:00,"Obs=Pedido 58254 cancelado
Estoque=68
DataProdAlteracao=24/08/2013 08:56:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",24/08/2013 08:57:00,"Obs=Pedido 58247 cancelado
Estoque=69
DataProdAlteracao=24/08/2013 08:57:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"alexia",29/08/2013 11:14:00,"Obs=Estragado
Estoque=67
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",30/08/2013 10:40:00,"Obs=Pedido 58707 cancelado
Estoque=66
DataProdAlteracao=29/08/2013 11:14:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",30/08/2013 10:41:00,"Obs=Pedido 58769 cancelado
Estoque=67
DataProdAlteracao=30/08/2013 10:40:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",30/08/2013 10:53:00,"Obs=Pedido 58798 cancelado
Estoque=68
DataProdAlteracao=30/08/2013 10:41:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",30/08/2013 10:53:00,"Obs=Pedido 58789 cancelado
Estoque=69
DataProdAlteracao=30/08/2013 10:53:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",30/08/2013 10:53:00,"Obs=Pedido 58784 cancelado
Estoque=70
DataProdAlteracao=30/08/2013 10:53:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",30/08/2013 10:53:00,"Obs=Pedido 58774 cancelado
Estoque=71
DataProdAlteracao=30/08/2013 10:53:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",30/08/2013 10:54:00,"Obs=Pedido 58858 cancelado
Estoque=72
DataProdAlteracao=30/08/2013 10:53:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",30/08/2013 10:55:00,"Obs=Pedido 58935 cancelado
Estoque=82
DataProdAlteracao=30/08/2013 10:54:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",30/08/2013 10:55:00,"Obs=Pedido 58930 cancelado
Estoque=84
DataProdAlteracao=30/08/2013 10:55:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"ines",30/08/2013 13:57:00,"Obs=Pedido 59536 cancelado
Estoque=84
DataProdAlteracao=30/08/2013 10:55:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"camila",03/09/2013 13:09:00,"Obs=Pedido 59919 cancelado
Estoque=79
DataProdAlteracao=30/08/2013 13:57:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"ines",04/09/2013 12:21:00,"Obs=Pedido 59926 cancelado
Estoque=78
DataProdAlteracao=03/09/2013 13:09:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"camila",05/09/2013 10:46:00,"Obs=Pedido 60156 cancelado
Estoque=72
DataProdAlteracao=04/09/2013 12:21:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"ines",05/09/2013 16:42:00,"Obs=Pedido 60188 cancelado
Estoque=76
DataProdAlteracao=05/09/2013 10:46:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",06/09/2013 11:31:00,"Obs=Pedido 59595 cancelado
Estoque=76
DataProdAlteracao=05/09/2013 16:42:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",06/09/2013 11:40:00,"Obs=Pedido 60023 cancelado
Estoque=77
DataProdAlteracao=06/09/2013 11:31:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",13/09/2013 11:00:00,"Obs=Pedido 59749 cancelado
Estoque=71
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",13/09/2013 11:09:00,"Obs=Pedido 60053 cancelado
Estoque=72
DataProdAlteracao=13/09/2013 11:00:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",19/09/2013 12:11:00,"Obs=Pedido 60750 cancelado
Estoque=65
DataProdAlteracao=13/09/2013 11:09:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",19/09/2013 12:11:00,"Obs=Pedido 60732 cancelado
Estoque=68
DataProdAlteracao=19/09/2013 12:11:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",19/09/2013 12:12:00,"Obs=Pedido 60856 cancelado
Estoque=70
DataProdAlteracao=19/09/2013 12:11:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"camila",23/09/2013 09:34:00,"Obs=Pedido 61398 cancelado
Estoque=69
DataProdAlteracao=19/09/2013 12:12:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",27/09/2013 14:32:00,"Obs=Pedido 61073 cancelado
Estoque=66
DataProdAlteracao=23/09/2013 09:34:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",27/09/2013 14:34:00,"Obs=Pedido 61235 cancelado
Estoque=67
DataProdAlteracao=27/09/2013 14:32:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",30/09/2013 14:55:00,"Obs=Pedido 62564 cancelado
Estoque=59
DataProdAlteracao=27/09/2013 14:34:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",04/10/2013 09:52:00,"Obs=Pedido 61743 cancelado
Estoque=43
DataProdAlteracao=30/09/2013 14:55:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",04/10/2013 09:53:00,"Obs=Pedido 61912 cancelado
Estoque=44
DataProdAlteracao=04/10/2013 09:52:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"ines",10/10/2013 13:41:00,"Obs=Pedido 63362 cancelado
Estoque=36
DataProdAlteracao=04/10/2013 09:53:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",11/10/2013 09:49:00,"Obs=Pedido 62474 cancelado
Estoque=33
DataProdAlteracao=10/10/2013 13:41:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",11/10/2013 09:52:00,"Obs=Pedido 62616 cancelado
Estoque=35
DataProdAlteracao=11/10/2013 09:49:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",11/10/2013 09:57:00,"Obs=Pedido 62429 cancelado
Estoque=36
DataProdAlteracao=11/10/2013 09:52:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",11/10/2013 09:58:00,"Obs=Pedido 62472 cancelado
Estoque=37
DataProdAlteracao=11/10/2013 09:57:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",11/10/2013 10:00:00,"Obs=Pedido 62534 cancelado
Estoque=39
DataProdAlteracao=11/10/2013 09:58:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",11/10/2013 10:00:00,"Obs=Pedido 62688 cancelado
Estoque=40
DataProdAlteracao=11/10/2013 10:00:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",11/10/2013 10:00:00,"Obs=Pedido 62675 cancelado
Estoque=41
DataProdAlteracao=11/10/2013 10:00:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",11/10/2013 10:00:00,"Obs=Pedido 62659 cancelado
Estoque=42
DataProdAlteracao=11/10/2013 10:00:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",11/10/2013 10:02:00,"Obs=Pedido 62712 cancelado
Estoque=48
DataProdAlteracao=11/10/2013 10:00:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",11/10/2013 10:03:00,"Obs=Pedido 62777 cancelado
Estoque=49
DataProdAlteracao=11/10/2013 10:02:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",18/10/2013 13:55:00,"Obs=Pedido 63941 cancelado
Estoque=40
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",18/10/2013 14:03:00,"Obs=Pedido 63130 cancelado
Estoque=42
DataProdAlteracao=18/10/2013 13:55:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",18/10/2013 14:04:00,"Obs=Pedido 63182 cancelado
Estoque=43
DataProdAlteracao=18/10/2013 14:03:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",18/10/2013 14:05:00,"Obs=Pedido 63456 cancelado
Estoque=44
DataProdAlteracao=18/10/2013 14:04:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",18/10/2013 14:05:00,"Obs=Pedido 63424 cancelado
Estoque=45
DataProdAlteracao=18/10/2013 14:05:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",18/10/2013 14:08:00,"Obs=Pedido 63444 cancelado
Estoque=46
DataProdAlteracao=18/10/2013 14:05:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",25/10/2013 07:51:00,"Obs=Pedido 63538 cancelado
Estoque=43
DataProdAlteracao=18/10/2013 14:08:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",25/10/2013 07:53:00,"Obs=Pedido 63678 cancelado
Estoque=44
DataProdAlteracao=25/10/2013 07:51:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",25/10/2013 07:54:00,"Obs=Pedido 63691 cancelado
Estoque=45
DataProdAlteracao=25/10/2013 07:53:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",25/10/2013 08:14:00,"Obs=Pedido 64042 cancelado
Estoque=46
DataProdAlteracao=25/10/2013 07:54:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",01/11/2013 09:49:00,"Obs=Pedido 64537 cancelado
Estoque=41
DataProdAlteracao=30/10/2013 16:12:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",01/11/2013 09:49:00,"Obs=Pedido 64508 cancelado
Estoque=42
DataProdAlteracao=01/11/2013 09:49:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"alexia",04/11/2013 10:36:00,"Obs=
OrdemProd=0
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",08/11/2013 09:46:00,"Obs=Pedido 64947 cancelado
Estoque=20
DataProdAlteracao=04/11/2013 10:36:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"adriana",08/11/2013 09:48:00,"Obs=Pedido 65168 cancelado
Estoque=21
DataProdAlteracao=08/11/2013 09:46:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",14/11/2013 11:01:00,"Obs=Pedido 65476 cancelado
Estoque=10
DataProdAlteracao=08/11/2013 09:48:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",14/11/2013 11:02:00,"Obs=Pedido 65669 cancelado
Estoque=11
DataProdAlteracao=14/11/2013 11:01:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",14/11/2013 11:04:00,"Obs=Pedido 65343 cancelado
Estoque=13
DataProdAlteracao=14/11/2013 11:02:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",14/11/2013 11:07:00,"Obs=Pedido 65546 cancelado
Estoque=14
DataProdAlteracao=14/11/2013 11:04:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",14/11/2013 11:08:00,"Obs=Pedido 65693 cancelado
Estoque=15
DataProdAlteracao=14/11/2013 11:07:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",14/11/2013 11:09:00,"Obs=Pedido 65778 cancelado
Estoque=16
DataProdAlteracao=14/11/2013 11:08:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",14/11/2013 11:09:00,"Obs=Pedido 65769 cancelado
Estoque=18
DataProdAlteracao=14/11/2013 11:09:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",14/11/2013 11:09:00,"Obs=Pedido 65748 cancelado
Estoque=19
DataProdAlteracao=14/11/2013 11:09:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",14/11/2013 11:09:00,"Obs=Pedido 65729 cancelado
Estoque=21
DataProdAlteracao=14/11/2013 11:09:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",14/11/2013 11:10:00,"Obs=Pedido 65835 cancelado
Estoque=22
DataProdAlteracao=14/11/2013 11:09:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",14/11/2013 11:10:00,"Obs=Pedido 65833 cancelado
Estoque=23
DataProdAlteracao=14/11/2013 11:10:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",22/11/2013 10:01:00,"Obs=Pedido 66081 cancelado
Estoque=0
DataProdAlteracao=22/11/2013 07:12:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",22/11/2013 10:04:00,"Obs=Pedido 66497 cancelado
Estoque=1
DataProdAlteracao=22/11/2013 10:01:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",22/11/2013 10:06:00,"Obs=Pedido 66082 cancelado
Estoque=2
DataProdAlteracao=22/11/2013 10:04:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",22/11/2013 10:06:00,"Obs=Pedido 66056 cancelado
Estoque=3
DataProdAlteracao=22/11/2013 10:06:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",22/11/2013 10:08:00,"Obs=Pedido 66296 cancelado
Estoque=4
DataProdAlteracao=22/11/2013 10:06:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",22/11/2013 10:10:00,"Obs=Pedido 66550 cancelado
Estoque=5
DataProdAlteracao=22/11/2013 10:08:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",22/11/2013 10:11:00,"Obs=Pedido 66594 cancelado
Estoque=8
DataProdAlteracao=22/11/2013 10:10:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"alexia",22/11/2013 11:27:00,"Obs=
Disponivel=False
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",29/11/2013 10:46:00,"Obs=Pedido 66625 cancelado
Estoque=0
DataProdAlteracao=26/11/2013 10:42:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",29/11/2013 10:47:00,"Obs=Pedido 66929 cancelado
Estoque=1
DataProdAlteracao=29/11/2013 10:46:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",29/11/2013 10:47:00,"Obs=Pedido 66923 cancelado
Estoque=2
DataProdAlteracao=29/11/2013 10:47:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",29/11/2013 10:47:00,"Obs=Pedido 66906 cancelado
Estoque=3
DataProdAlteracao=29/11/2013 10:47:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",29/11/2013 10:48:00,"Obs=Pedido 67156 cancelado
Estoque=4
DataProdAlteracao=29/11/2013 10:47:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",29/11/2013 10:49:00,"Obs=Pedido 66714 cancelado
Estoque=5
DataProdAlteracao=29/11/2013 10:48:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",29/11/2013 10:49:00,"Obs=Pedido 66673 cancelado
Estoque=6
DataProdAlteracao=29/11/2013 10:49:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",29/11/2013 10:49:00,"Obs=Pedido 66645 cancelado
Estoque=8
DataProdAlteracao=29/11/2013 10:49:00
"
"Anéis Biju Fina","2270004050428","Anel Biju Fina",3847754,"elisa",29/11/2013 10:51:00,"Obs=Pedido 66907 cancelado
Estoque=9
DataProdAlteracao=29/11/2013 10:49:00
"
